"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-01-15","2024","01","15","","-19.5","","-25.6","","-22.5","","40.5","","0.0","","","","","","0.2","","85","","14","","53",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-01-16","2024","01","16","","-2.7","","-24.2","","-13.4","","31.4","","0.0","","","","","","2.2","","84","","32","","71",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-01-17","2024","01","17","","-6.0","","-13.4","","-9.7","","27.7","","0.0","","","","","","10.9","","","","32","","94",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-01-18","2024","01","18","","-3.7","","-10.1","","-6.9","","24.9","","0.0","","","","","","0.6","","99","","31","","63",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-01-19","2024","01","19","","-4.1","","-15.6","","-9.9","","27.9","","0.0","","","","","","0.9","","","","31","","60",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-01-20","2024","01","20","","-14.9","","-23.6","","-19.3","","37.3","","0.0","","","","","","6.4","","98","","31","","97",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-01-21","2024","01","21","","-21.9","","-26.8","","-24.3","","42.3","","0.0","","","","","","0.7","","98","","31","","72",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-01-22","2024","01","22","","-22.7","","-30.4","","-26.5","","44.5","","0.0","","","","","","0.0","","98","","15","","46",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-01-23","2024","01","23","","-16.1","","-24.8","","-20.4","","38.4","","0.0","","","","","","0.2","","99","","30","","58",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-01-24","2024","01","24","","-24.3","","-27.3","","-25.8","","43.8","","0.0","","","","","","0.0","","99","","30","","42",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-01-25","2024","01","25","","","M","","M","","M","","M","","M","","","","","","M","99","","","M","","M"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-01-26","2024","01","26","","","M","","M","","M","","M","","M","","","","","","M","99","","","M","","M"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-01-27","2024","01","27","","-25.9","","-32.8","","-29.4","","47.4","","0.0","","","","","","0.0","","99","","30","","44",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-01-28","2024","01","28","","-27.8","","-30.6","","-29.2","","47.2","","0.0","","","","","","0.0","","98","","30","","45",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-01-29","2024","01","29","","-19.9","","-27.8","","-23.9","","41.9","","0.0","","","","","","0.4","","101","","12","","52",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-01-30","2024","01","30","","-16.5","","-19.9","","-18.2","","36.2","","0.0","","","","","","","M","99","","","M","","M"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-01-31","2024","01","31","","-18.8","","-21.5","","-20.1","","38.1","","0.0","","","","","","0.0","","","","30","","66",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-01","2024","02","01","","-21.5","","-26.6","","-24.1","","42.1","","0.0","","","","","","0.0","","","","29","","57",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-02","2024","02","02","","-22.4","","-23.6","","-23.0","","41.0","","0.0","","","","","","0.0","","98","","32","","68",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-03","2024","02","03","","-19.6","","-23.6","","-21.6","","39.6","","0.0","","","","","","0.0","","","","32","","78",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-04","2024","02","04","","-19.4","","-21.7","","-20.5","","38.5","","0.0","","","","","","0.0","","","","29","","81",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-05","2024","02","05","","-16.4","","-21.7","","-19.0","","37.0","","0.0","","","","","","0.0","","","","14","","49",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-06","2024","02","06","","-20.1","","-27.0","","-23.5","","41.5","","0.0","","","","","","0.0","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-07","2024","02","07","","-19.7","","-27.6","","-23.6","","41.6","","0.0","","","","","","0.0","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-08","2024","02","08","","-18.2","","-23.3","","-20.7","","38.7","","0.0","","","","","","0.0","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-09","2024","02","09","","-18.8","","-22.0","","-20.4","","38.4","","0.0","","","","","","0.0","","","","11","","32",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-10","2024","02","10","","-18.7","","-21.4","","-20.1","","38.1","","0.0","","","","","","0.0","","","","32","","44",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-11","2024","02","11","","-18.4","","-22.4","","-20.4","","38.4","","0.0","","","","","","0.0","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-12","2024","02","12","","-17.7","","-22.8","","-20.3","","38.3","","0.0","","","","","","0.0","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-13","2024","02","13","","-11.1","","-21.3","","-16.2","","34.2","","0.0","","","","","","0.0","","","","14","","42",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-14","2024","02","14","","-1.3","","-13.5","","-7.4","","25.4","","0.0","","","","","","30.9","","","","27","","34",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-15","2024","02","15","","-2.8","","-10.9","","-6.8","","24.8","","0.0","","","","","","0.8","","","","31","","50",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-16","2024","02","16","","-10.9","","-16.2","","-13.5","","31.5","","0.0","","","","","","0.5","","","","32","","40",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-17","2024","02","17","","-16.1","","-17.3","","-16.7","","34.7","","0.0","","","","","","0.0","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-18","2024","02","18","","-15.9","","-18.2","","-17.0","","35.0","","0.0","","","","","","2.2","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-19","2024","02","19","","-18.2","","-22.2","","-20.2","","38.2","","0.0","","","","","","0.8","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-20","2024","02","20","","-19.0","","-24.2","","-21.6","","39.6","","0.0","","","","","","0.4","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-21","2024","02","21","","-14.0","","-20.4","","-17.2","","35.2","","0.0","","","","","","2.6","","","","13","","62",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-22","2024","02","22","","-15.3","","-20.5","","-17.9","","35.9","","0.0","","","","","","0.2","","","","29","","44",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-23","2024","02","23","","-20.5","","-27.9","","-24.2","","42.2","","0.0","","","","","","0.4","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-24","2024","02","24","","-27.9","","-32.0","","-30.0","","48.0","","0.0","","","","","","0.0","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-25","2024","02","25","","","M","","M","","M","","M","","M","","","","","0.0","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-26","2024","02","26","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-27","2024","02","27","","","M","","M","","M","","M","","M","","","","","11.2","","","","31","","63",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-28","2024","02","28","","","M","","M","","M","","M","","M","","","","","4.3","","","","31","","57",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-02-29","2024","02","29","","","M","","M","","M","","M","","M","","","","","0.2","","","","30","","49",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-01","2024","03","01","","","M","","M","","M","","M","","M","","","","","0.7","","","","31","","50",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-02","2024","03","02","","","M","","M","","M","","M","","M","","","","","0.4","","","","30","","43",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-03","2024","03","03","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-04","2024","03","04","","","M","","M","","M","","M","","M","","","","","0.2","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-05","2024","03","05","","","M","","M","","M","","M","","M","","","","","0.0","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-06","2024","03","06","","","M","","M","","M","","M","","M","","","","","0.0","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-07","2024","03","07","","","M","","M","","M","","M","","M","","","","","1.5","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-08","2024","03","08","","","M","","M","","M","","M","","M","","","","","0.6","","","","31","","38",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-09","2024","03","09","","","M","","M","","M","","M","","M","","","","","2.7","","","","32","","43",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-10","2024","03","10","","","M","","M","","M","","M","","M","","","","","0.4","","","","32","","31",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-11","2024","03","11","","","M","","M","","M","","M","","M","","","","","0.0","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-12","2024","03","12","","","M","","M","","M","","M","","M","","","","","1.3","","","","31","","38",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-13","2024","03","13","","","M","","M","","M","","M","","M","","","","","3.3","","","","31","","50",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-14","2024","03","14","","","M","","M","","M","","M","","M","","","","","0.2","","","","30","","41",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-15","2024","03","15","","","M","","M","","M","","M","","M","","","","","0.0","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-16","2024","03","16","","","M","","M","","M","","M","","M","","","","","0.0","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-17","2024","03","17","","","M","","M","","M","","M","","M","","","","","0.0","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-18","2024","03","18","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-19","2024","03","19","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-20","2024","03","20","","","M","","M","","M","","M","","M","","","","","0.0","","","","12","","69",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-21","2024","03","21","","","M","","M","","M","","M","","M","","","","","0.0","","","","14","","66",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-22","2024","03","22","","","M","","M","","M","","M","","M","","","","","0.0","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-23","2024","03","23","","","M","","M","","M","","M","","M","","","","","48.6","","","","29","","59",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-24","2024","03","24","","","M","","M","","M","","M","","M","","","","","","M","","","32","","38",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-25","2024","03","25","","","M","","M","","M","","M","","M","","","","","5.2","","","","31","","56",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-26","2024","03","26","","","M","","M","","M","","M","","M","","","","","7.3","","","","31","","66",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-27","2024","03","27","","","M","","M","","M","","M","","M","","","","","4.3","","","","15","","47",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-28","2024","03","28","","","M","","M","","M","","M","","M","","","","","21.0","","","","13","","48",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-29","2024","03","29","","","M","","M","","M","","M","","M","","","","","1.2","","","","14","","41",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-30","2024","03","30","","","M","","M","","M","","M","","M","","","","","0.2","","","","13","","37",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-03-31","2024","03","31","","","M","","M","","M","","M","","M","","","","","1.6","","","","13","","42",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-01","2024","04","01","","","M","","M","","M","","M","","M","","","","","3.3","","","","30","","45",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-02","2024","04","02","","","M","","M","","M","","M","","M","","","","","3.0","","","","32","","50",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-03","2024","04","03","","","M","","M","","M","","M","","M","","","","","0.2","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-04","2024","04","04","","","M","","M","","M","","M","","M","","","","","0.3","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-05","2024","04","05","","","M","","M","","M","","M","","M","","","","","0.0","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-06","2024","04","06","","","M","","M","","M","","M","","M","","","","","0.2","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-07","2024","04","07","","","M","","M","","M","","M","","M","","","","","7.3","","","","31","","54",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-08","2024","04","08","","","M","","M","","M","","M","","M","","","","","17.0","","","","32","","61",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-09","2024","04","09","","","M","","M","","M","","M","","M","","","","","11.5","","","","32","","51",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-10","2024","04","10","","","M","","M","","M","","M","","M","","","","","0.0","","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-11","2024","04","11","","","M","","M","","M","","M","","M","","","","","0.0","","","","21","","54",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-12","2024","04","12","","","M","","M","","M","","M","","M","","","","","2.9","","","","29","","73",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-13","2024","04","13","","","M","","M","","M","","M","","M","","","","","3.1","","","","33","","78",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-14","2024","04","14","","","M","","M","","M","","M","","M","","","","","0.0","","","","33","","46",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-15","2024","04","15","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-16","2024","04","16","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-17","2024","04","17","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-18","2024","04","18","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-19","2024","04","19","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-20","2024","04","20","","","M","","M","","M","","M","","M","","","","","","M","","","33","","56",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-21","2024","04","21","","","M","","M","","M","","M","","M","","","","","","M","","","32","","47",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-22","2024","04","22","","","M","","M","","M","","M","","M","","","","","","M","","","32","","41",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-23","2024","04","23","","","M","","M","","M","","M","","M","","","","","","M","","","12","","32",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-24","2024","04","24","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-25","2024","04","25","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-26","2024","04","26","","","M","","M","","M","","M","","M","","","","","","M","","","15","","41",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-27","2024","04","27","","","M","","M","","M","","M","","M","","","","","","M","","","16","","33",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-28","2024","04","28","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-29","2024","04","29","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-04-30","2024","04","30","","","M","","M","","M","","M","","M","","","","","","M","","","32","","35",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-01","2024","05","01","","","M","","M","","M","","M","","M","","","","","","M","","","32","","41",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-02","2024","05","02","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-03","2024","05","03","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-04","2024","05","04","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-05","2024","05","05","","","M","","M","","M","","M","","M","","","","","","M","","","32","","37",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-06","2024","05","06","","","M","","M","","M","","M","","M","","","","","","M","","","34","","32",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-07","2024","05","07","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-08","2024","05","08","","","M","","M","","M","","M","","M","","","","","","M","","","33","","37",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-09","2024","05","09","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-10","2024","05","10","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-11","2024","05","11","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-12","2024","05","12","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-13","2024","05","13","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-14","2024","05","14","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-15","2024","05","15","","","M","","M","","M","","M","","M","","","","","","M","","","15","","34",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-16","2024","05","16","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-17","2024","05","17","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-18","2024","05","18","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-19","2024","05","19","","","M","","M","","M","","M","","M","","","","","","M","","","16","","39",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-20","2024","05","20","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-21","2024","05","21","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-22","2024","05","22","","","M","","M","","M","","M","","M","","","","","","M","","","33","","40",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-23","2024","05","23","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-24","2024","05","24","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-25","2024","05","25","","","M","","M","","M","","M","","M","","","","","","M","","","33","","53",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-26","2024","05","26","","","M","","M","","M","","M","","M","","","","","","M","","","32","","48",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-27","2024","05","27","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-28","2024","05","28","","","M","","M","","M","","M","","M","","","","","","M","","","35","","45",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-29","2024","05","29","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-30","2024","05","30","","","M","","M","","M","","M","","M","","","","","","M","","","32","","39",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-05-31","2024","05","31","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-01","2024","06","01","","","M","","M","","M","","M","","M","","","","","","M","","","15","","34",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-02","2024","06","02","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-03","2024","06","03","","","M","","M","","M","","M","","M","","","","","","M","","","35","","31",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-04","2024","06","04","","","M","","M","","M","","M","","M","","","","","","M","","","34","","42",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-05","2024","06","05","","","M","","M","","M","","M","","M","","","","","","M","","","34","","41",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-06","2024","06","06","","","M","","M","","M","","M","","M","","","","","","M","","","35","","36",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-07","2024","06","07","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-08","2024","06","08","","","M","","M","","M","","M","","M","","","","","","M","","","35","","35",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-09","2024","06","09","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-10","2024","06","10","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-11","2024","06","11","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-12","2024","06","12","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-13","2024","06","13","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-14","2024","06","14","","","M","","M","","M","","M","","M","","","","","","M","","","18","","32",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-15","2024","06","15","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-16","2024","06","16","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-17","2024","06","17","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-18","2024","06","18","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-19","2024","06","19","","","M","","M","","M","","M","","M","","","","","","M","","","","","",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-20","2024","06","20","","","M","","M","","M","","M","","M","","","","","","M","","","36","","31",""
"-138.91","69.57","HERSCHEL ISLAND","2100636","2024-06-21","2024","06","21","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
