locationID,date,common_name,total_count,avg_temp,snow_melt_days,non_snow_days,last_snow_melt_day,tomst_num,temp_binary
ARUQ0,2024-07-04,Common Redpoll,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-04,Dunlin,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-04,Eastern Yellow Wagtail,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-04,Greater White-fronted Goose,9,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-04,Herring Gull,5,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-04,King Eider,3,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-04,Lapland Longspur,260,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-04,Least Flycatcher,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-04,Least Sandpiper,5,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-04,Mallard,3,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-04,Nelson's Sparrow,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-04,Red-necked Phalarope,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-04,Red-throated Loon,14,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-04,Sanderling,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-04,Savannah Sparrow,104,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-04,Western Sandpiper,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-05,American Pipit,46,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-05,Baird's Sandpiper,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-05,Common Redpoll,5,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-05,Dunlin,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-05,Eastern Yellow Wagtail,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-05,King Eider,5,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-05,Lapland Longspur,13,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-05,LeConte's Sparrow,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-05,Least Sandpiper,13,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-05,Mallard,3,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-05,Red-throated Loon,9,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-05,Rock Ptarmigan,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-05,Savannah Sparrow,59,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-05,Semipalmated Plover,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-05,Tundra Swan,4,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-06,American Pipit,191,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-06,Baird's Sandpiper,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-06,Common Eider,7,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-06,Common Redpoll,7,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-06,Dusky Flycatcher,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-06,Evening Grosbeak,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-06,King Eider,27,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-06,Lapland Longspur,14,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-06,Least Sandpiper,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-06,Red-throated Loon,7,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-06,Savannah Sparrow,101,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-06,Semipalmated Plover,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-06,Semipalmated Sandpiper,4,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-06,Snow Bunting,15,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-06,Spotted Sandpiper,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-06,Stilt Sandpiper,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-07,American Pipit,118,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-07,Common Redpoll,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-07,Green-winged Teal,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-07,Lapland Longspur,18,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-07,LeConte's Sparrow,6,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-07,Least Sandpiper,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-07,Nelson's Sparrow,3,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-07,Savannah Sparrow,64,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-08,American Bittern,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-08,American Pipit,208,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-08,American Tree Sparrow,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-08,Common Redpoll,9,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-08,Dunlin,3,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-08,Lapland Longspur,143,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-08,LeConte's Sparrow,10,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-08,Least Sandpiper,4,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-08,Nelson's Sparrow,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-08,Red-throated Loon,71,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-08,Savannah Sparrow,54,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-08,Semipalmated Plover,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-08,Semipalmated Sandpiper,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-08,White-rumped Sandpiper,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-08,White-winged Crossbill,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-08,Winter Wren,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-08,Yellow-bellied Flycatcher,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-09,American Pipit,63,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-09,Brant,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-09,Common Redpoll,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-09,Dunlin,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-09,Dusky Flycatcher,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-09,Evening Grosbeak,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-09,Lapland Longspur,90,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-09,LeConte's Sparrow,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-09,Least Sandpiper,5,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-09,Red-throated Loon,8,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-09,Savannah Sparrow,14,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-09,Semipalmated Plover,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-09,White-crowned Sparrow,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-10,American Pipit,116,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-10,Baird's Sandpiper,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-10,Bohemian Waxwing,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-10,Common Redpoll,9,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-10,Dunlin,5,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-10,Eastern Kingbird,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-10,Eastern Yellow Wagtail,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-10,Evening Grosbeak,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-10,Hammond's Flycatcher,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-10,Lapland Longspur,259,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-10,Least Sandpiper,12,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-10,Savannah Sparrow,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-10,Whimbrel,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-11,American Pipit,25,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-11,Brant,4,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-11,Common Redpoll,4,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-11,Dunlin,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-11,Dusky Grouse,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-11,Eastern Yellow Wagtail,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-11,Evening Grosbeak,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-11,Lapland Longspur,94,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-11,Least Sandpiper,9,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-11,Savannah Sparrow,15,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-11,Semipalmated Plover,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-11,Snow Bunting,3,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-11,Townsend's Warbler,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-11,Whimbrel,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-11,White-crowned Sparrow,22,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-11,Winter Wren,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-11,Yellow-bellied Flycatcher,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-12,American Pipit,65,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-12,Broad-winged Hawk,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-12,Common Redpoll,33,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-12,Dusky Flycatcher,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-12,Lapland Longspur,163,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-12,Orange-crowned Warbler,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-12,Pectoral Sandpiper,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-12,Sandhill Crane,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-12,Savannah Sparrow,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-12,Semipalmated Plover,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-12,Snow Bunting,4,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-12,Townsend's Warbler,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-12,White-crowned Sparrow,25,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-13,American Pipit,139,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-13,Baird's Sandpiper,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-13,Brant,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-13,Cackling Goose,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-13,Common Raven,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-13,Common Redpoll,43,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-13,Dunlin,17,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-13,Dusky Flycatcher,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-13,Evening Grosbeak,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-13,Gadwall,3,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-13,Green-winged Teal,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-13,Horned Lark,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-13,King Eider,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-13,Lapland Longspur,51,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-13,Least Sandpiper,3,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-13,Mallard,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-13,Red-throated Loon,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-13,Sandhill Crane,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-13,Savannah Sparrow,12,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-13,Semipalmated Plover,20,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-13,White-crowned Sparrow,8,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-13,Willow Ptarmigan,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-13,Yellow-bellied Flycatcher,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-14,American Pipit,21,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-14,Brant,3,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-14,Common Redpoll,15,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-14,Dunlin,3,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-14,Evening Grosbeak,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-14,Herring Gull,4,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-14,Lapland Longspur,142,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-14,Least Sandpiper,7,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-14,Mallard,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-14,Northern Pintail,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-14,Pectoral Sandpiper,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-14,Red-necked Phalarope,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-14,Red-throated Loon,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-14,Savannah Sparrow,3,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-14,Semipalmated Plover,23,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-14,Snow Bunting,15,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-14,Whimbrel,9,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-14,White-winged Crossbill,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-14,Yellow-bellied Flycatcher,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-15,American Pipit,31,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-15,Brant,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-15,Common Redpoll,3,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-15,Dunlin,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-15,Lapland Longspur,25,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-15,LeConte's Sparrow,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-15,Mallard,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-15,Savannah Sparrow,3,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-15,Whimbrel,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-16,American Pipit,188,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-16,Black-bellied Plover,3,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-16,Bohemian Waxwing,5,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-16,Common Redpoll,9,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-16,Dunlin,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-16,Horned Lark,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-16,Lapland Longspur,101,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-16,LeConte's Sparrow,5,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-16,Long-billed Dowitcher,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-16,Pectoral Sandpiper,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-16,Red-throated Loon,6,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-16,Savannah Sparrow,8,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-16,Semipalmated Plover,5,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-16,Semipalmated Sandpiper,1,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-16,Snow Bunting,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-16,Yellow-bellied Flycatcher,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-17,American Pipit,48,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-17,Bohemian Waxwing,2,3.8377411833284754,0,47,NA,39,low
ARUQ0,2024-07-17,Common Redpoll,2,3.8377411833284754,0,47,NA,39,low
