"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-02-09","1992","02","09","","-5.0","","-29.1","","-17.1","","35.1","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-02-10","1992","02","10","","-5.5","","-25.4","","-15.5","","33.5","","0.0","","0.0","","0.4","","0.4","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-02-11","1992","02","11","","-20.1","","-27.8","","-24.0","","42.0","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-02-12","1992","02","12","","-22.6","","-26.4","","-24.5","","42.5","","0.0","","0.0","","0.0","T","0.0","T","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-02-13","1992","02","13","","-23.0","","-29.1","","-26.1","","44.1","","0.0","","0.0","","0.0","T","0.0","T","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-02-14","1992","02","14","","-24.2","","-30.0","","-27.1","","45.1","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-02-15","1992","02","15","","-27.5","","-32.8","","-30.2","","48.2","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-02-16","1992","02","16","","-29.5","","-33.0","","-31.3","","49.3","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-02-17","1992","02","17","","-30.1","","-33.9","","-32.0","","50.0","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-02-18","1992","02","18","","-28.6","","-34.3","","-31.5","","49.5","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-02-19","1992","02","19","","-25.3","","-31.3","","-28.3","","46.3","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-02-20","1992","02","20","","-24.1","","-32.8","","-28.5","","46.5","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-02-21","1992","02","21","","-25.3","","-33.2","","-29.3","","47.3","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-02-22","1992","02","22","","-25.1","","-32.4","","-28.8","","46.8","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-02-23","1992","02","23","","-27.6","","-32.3","","-30.0","","48.0","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-02-24","1992","02","24","","-25.4","","-34.5","","-30.0","","48.0","","0.0","","0.0","","0.0","T","0.0","T","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-02-25","1992","02","25","","-26.5","","-32.0","","-29.3","","47.3","","0.0","","0.0","","0.0","T","0.0","T","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-02-26","1992","02","26","","-23.4","","-30.8","","-27.1","","45.1","","0.0","","0.0","","0.4","","0.4","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-02-27","1992","02","27","","-26.4","","-27.6","","-27.0","","45.0","","0.0","","0.0","","0.4","","0.4","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-02-28","1992","02","28","","-16.3","","-27.9","","-22.1","","40.1","","0.0","","0.0","","0.8","","0.8","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-02-29","1992","02","29","","-16.2","","-26.4","","-21.3","","39.3","","0.0","","0.0","","0.0","T","0.0","T","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-01","1992","03","01","","-22.4","","-31.3","","-26.9","","44.9","","0.0","","0.0","","0.4","","0.4","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-02","1992","03","02","","-26.2","","-29.8","","-28.0","","46.0","","0.0","","0.0","","1.0","","1.0","","20","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-03","1992","03","03","","-27.7","","-36.3","","-32.0","","50.0","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-04","1992","03","04","","-24.3","","-34.4","","-29.4","","47.4","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-05","1992","03","05","","-24.0","","-27.1","","-25.6","","43.6","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-06","1992","03","06","","-26.6","","-32.5","","-29.6","","47.6","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-07","1992","03","07","","-27.8","","-30.4","","-29.1","","47.1","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-08","1992","03","08","","-20.1","","-28.4","","-24.3","","42.3","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-09","1992","03","09","","-16.2","","-22.5","","-19.4","","37.4","","0.0","","0.0","","0.6","","0.6","","20","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-10","1992","03","10","","-16.0","","-21.9","","-19.0","","37.0","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-11","1992","03","11","","-17.1","","-21.7","","-19.4","","37.4","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-12","1992","03","12","","-17.2","","-21.9","","-19.6","","37.6","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-13","1992","03","13","","-15.6","","-18.2","","-16.9","","34.9","","0.0","","0.0","","0.0","T","0.0","T","20","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-14","1992","03","14","","-15.2","","-21.6","","-18.4","","36.4","","0.0","","0.0","","0.0","T","0.0","T","20","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-15","1992","03","15","","-17.5","","-26.6","","-22.1","","40.1","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-16","1992","03","16","","-16.2","","-20.4","","-18.3","","36.3","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-17","1992","03","17","","-18.4","","-26.5","","-22.5","","40.5","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-18","1992","03","18","","-16.9","","-25.3","","-21.1","","39.1","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-19","1992","03","19","","-18.3","","-22.2","","-20.3","","38.3","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-20","1992","03","20","","-16.7","","-22.5","","-19.6","","37.6","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-21","1992","03","21","","-18.2","","-24.0","","-21.1","","39.1","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-22","1992","03","22","","-15.4","","-24.1","","-19.8","","37.8","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-23","1992","03","23","","-13.6","","-23.5","","-18.6","","36.6","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-24","1992","03","24","","2.8","","-20.7","","-9.0","","27.0","","0.0","","0.0","","0.0","","0.0","","20","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-25","1992","03","25","","1.1","","-9.2","","-4.1","","22.1","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-26","1992","03","26","","-7.0","","-15.2","","-11.1","","29.1","","0.0","","0.0","","0.0","T","0.0","T","18","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-27","1992","03","27","","-10.2","","-19.4","","-14.8","","32.8","","0.0","","0.0","","2.6","","2.6","","18","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-28","1992","03","28","","-13.3","","-16.6","","-15.0","","33.0","","0.0","","0.0","","0.0","T","0.0","T","21","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-29","1992","03","29","","-12.9","","-17.7","","-15.3","","33.3","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-30","1992","03","30","","-16.0","","-23.5","","-19.8","","37.8","","0.0","","0.0","","0.0","T","0.0","T","21","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-03-31","1992","03","31","","-15.3","","-17.7","","-16.5","","34.5","","0.0","","0.0","","4.4","","4.4","","22","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-01","1992","04","01","","-15.6","","-20.2","","-17.9","","35.9","","0.0","","0.0","","2.0","","2.0","","25","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-02","1992","04","02","","-16.0","","-22.6","","-19.3","","37.3","","0.0","","0.0","","0.4","","0.4","","27","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-03","1992","04","03","","-14.6","","-29.8","","-22.2","","40.2","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-04","1992","04","04","","-15.6","","-24.2","","-19.9","","37.9","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-05","1992","04","05","","-12.7","","-31.3","","-22.0","","40.0","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-06","1992","04","06","","-7.1","","-17.2","","-12.2","","30.2","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-07","1992","04","07","","-17.0","","-21.8","","-19.4","","37.4","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-08","1992","04","08","","-19.6","","-26.9","","-23.3","","41.3","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-09","1992","04","09","","-18.5","","-26.1","","-22.3","","40.3","","0.0","","0.0","","0.0","T","0.0","T","27","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-10","1992","04","10","","-20.2","","-23.8","","-22.0","","40.0","","0.0","","0.0","","0.4","","0.4","","27","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-11","1992","04","11","","-22.3","","-27.2","","-24.8","","42.8","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-12","1992","04","12","","-19.8","","-26.7","","-23.3","","41.3","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-13","1992","04","13","","-11.8","","-26.6","","-19.2","","37.2","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-14","1992","04","14","","-12.4","","-25.3","","-18.9","","36.9","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-15","1992","04","15","","-15.1","","-21.0","","-18.1","","36.1","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-16","1992","04","16","","-13.3","","-20.6","","-17.0","","35.0","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-17","1992","04","17","","-10.7","","-16.0","","-13.4","","31.4","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-18","1992","04","18","","-6.6","","-11.2","","-8.9","","26.9","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-19","1992","04","19","","-3.3","","-12.5","","-7.9","","25.9","","0.0","","0.0","","0.0","","0.0","","27","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-20","1992","04","20","","-6.6","","-11.0","","-8.8","","26.8","","0.0","","0.0","","0.0","","0.0","","25","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-21","1992","04","21","","-6.8","","-9.8","","-8.3","","26.3","","0.0","","0.0","","0.0","","0.0","","24","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-22","1992","04","22","","-9.2","","-16.9","","-13.1","","31.1","","0.0","","0.0","","0.0","","0.0","","22","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-23","1992","04","23","","-9.8","","-21.0","","-15.4","","33.4","","0.0","","0.0","","0.0","","0.0","","21","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-24","1992","04","24","","-9.9","","-15.6","","-12.8","","30.8","","0.0","","0.0","","0.2","","0.2","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-25","1992","04","25","","-11.8","","-20.7","","-16.3","","34.3","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-26","1992","04","26","","-13.0","","-17.9","","-15.5","","33.5","","0.0","","0.0","","0.0","T","0.0","T","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-27","1992","04","27","","-16.1","","-19.9","","-18.0","","36.0","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-28","1992","04","28","","-14.1","","-25.1","","-19.6","","37.6","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-29","1992","04","29","","-8.3","","-20.7","","-14.5","","32.5","","0.0","","0.0","","0.4","","0.4","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-04-30","1992","04","30","","-15.4","","-21.7","","-18.6","","36.6","","0.0","","0.0","","0.0","T","0.0","T","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-05-01","1992","05","01","","-15.7","","-21.6","","-18.7","","36.7","","0.0","","0.0","","0.0","T","0.0","T","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-05-02","1992","05","02","","-17.5","","-25.3","","-21.4","","39.4","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-05-03","1992","05","03","","-12.9","","-24.9","","-18.9","","36.9","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-05-04","1992","05","04","","-16.0","","-26.0","","-21.0","","39.0","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-05-05","1992","05","05","","-11.1","","-26.4","","-18.8","","36.8","","0.0","","0.0","","0.0","","0.0","","19","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-05-06","1992","05","06","","-4.0","","-19.9","","-12.0","","30.0","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-05-07","1992","05","07","","-6.7","","-19.2","","-13.0","","31.0","","0.0","","0.0","","0.0","","0.0","","18","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-05-08","1992","05","08","","-7.8","","-20.9","","-14.4","","32.4","","0.0","","0.0","","0.0","","0.0","","17","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-05-09","1992","05","09","","-5.6","","-15.5","","-10.6","","28.6","","0.0","","0.0","","0.0","","0.0","","17","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-05-10","1992","05","10","","-0.5","","-11.1","","-5.8","","23.8","","0.0","","0.0","","0.0","T","0.0","T","14","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-05-11","1992","05","11","","4.2","","-10.4","","-3.1","","21.1","","0.0","","0.0","","0.0","","0.0","","12","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-05-12","1992","05","12","","4.2","","-9.7","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","10","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-05-13","1992","05","13","","2.4","","-7.2","","-2.4","","20.4","","0.0","","0.0","T","0.0","","0.0","T","9","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-05-14","1992","05","14","","1.2","","-3.1","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","7","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-05-15","1992","05","15","","-0.9","","-9.3","","-5.1","","23.1","","0.0","","0.0","","0.0","","0.0","","6","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-05-16","1992","05","16","","-2.0","","-9.2","","-5.6","","23.6","","0.0","","0.0","","0.0","T","0.0","T","6","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-05-17","1992","05","17","","-2.6","","-15.3","","-9.0","","27.0","","0.0","","0.0","","0.0","T","0.0","T","6","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-05-18","1992","05","18","","1.7","","-14.9","","-6.6","","24.6","","0.0","","0.0","","5.0","","5.0","","6","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-05-19","1992","05","19","","-0.8","","-10.1","","-5.5","","23.5","","0.0","","0.0","","5.4","","5.4","","16","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-05-20","1992","05","20","","2.4","","-1.0","","0.7","","17.3","","0.0","","0.0","","0.6","","0.6","","17","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-05-21","1992","05","21","","3.9","","-0.4","","1.8","","16.2","","0.0","","0.0","T","0.0","","0.0","T","12","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-05-22","1992","05","22","","5.9","","1.2","","3.6","","14.4","","0.0","","1.4","","0.0","","1.4","","9","","","","",""
"-140.18","69.58","KOMAKUK BEACH A","2100685","1992-05-23","1992","05","23","","7.0","","1.2","","4.1","","13.9","","0.0","","0.0","","0.0","","0.0","","5","","","","",""
